id,budget,popularity,popularity2,rating,release_year,revenue,theatrical,theatrical_limited,vote_average,vote_count,release_month,release_day,genders_0_crew,genders_1_crew,genders_2_crew,_collection_name,_num_Keywords,_num_cast,release_dayofweek,release_quarter,_budget_runtime_ratio,_budget_popularity_ratio,_budget_year_ratio,_releaseYear_popularity_ratio,_releaseYear_popularity_ratio2,meanruntimeByYear,meanPopularityByYear,meanBudgetByYear,_popularity_theatrical_ratio,_budget_theatrical_ratio,_popularity_totalVotes_ratio,_totalVotes_releaseYear_ratio,_budget_totalVotes_ratio,_rating_popularity_ratio,_rating_totalVotes_ratio,_budget_rating_ratio,_runtime_rating_ratio,has_homepage,isbelongs_to_collectionNA,isTaglineNA,isOriginalLanguageEng,isTitleDifferent,isMovieReleased,original_title_letter_count,original_title_word_count,title_word_count,overview_word_count,tagline_word_count,production_countries_count,production_companies_count,cast_count,crew_count,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,Foreign,History,Horror,Music,Mystery,Romance,Science Fiction,Thriller,War
1670,14.50865824,8.367858,0,0,2012,58510,8,0,5,29,9,12,3,0,6,1,4,15,2,3,0.163018632,1.733855694,0.00000358,240.4438507,0.004158975,0,0,0,0.956039168,1.81358228,3.465641984,0.014413519,0.50029856,0,0,0,0,1,0,0,0,0,1,10,1,1,16,11,2,4,15,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1671,16.81124288,11.11946,0,0,2010,24145613,10,0,5,205,10,1,7,2,12,1,9,24,4,4,0.144924508,1.511875836,0.00000416,180.7641738,0.00553207,0,0,0,0.899324248,1.681124288,18.43614708,0.10199005,0.082006063,0,0,0,0,0,0,0,1,0,1,9,3,3,33,4,2,4,24,21,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1672,16.52356083,12.860385,0,0,1996,24769466,8,0,7,776,5,3,0,0,7,1,14,15,4,2,0.163599612,1.284841848,0.00000415,155.2053068,0.006443079,0,0,0,0.622065358,2.065445103,60.34033973,0.388777555,0.021293248,0,0,0,0,1,0,0,1,0,1,9,2,2,31,5,1,1,15,7,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
1673,16.11809575,7.676017,0,0,2010,66821036,11,0,5,41,11,11,11,2,9,1,10,13,3,4,0.161180958,2.099799382,0.00000399,261.854553,0.003818914,0,0,0,1.433034867,1.465281432,5.341311777,0.02039801,0.393124287,0,0,0,0,1,0,0,1,0,1,7,1,1,52,3,1,5,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1674,19.03586639,123.167259,0,0,2008,1004558444,23,0,5.9,306,7,16,49,6,26,567,19,134,2,3,0.125235963,0.154552976,0.00000472,16.30303391,0.061338276,0,0,0,0.186737938,0.827646365,2.484426482,0.152390438,0.062208714,0,0,0,0,0,0,0,1,0,1,15,3,3,67,3,2,5,134,81,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1675,17.1477151,5.715737,0,0,2001,77516304,8,0,5.4,656,10,5,10,6,11,1,6,19,4,4,0.190530168,3.000088196,0.00000428,350.0860869,0.00285644,0,0,0,1.399644525,2.143464388,114.7708511,0.327836082,0.02613981,0,0,0,0,1,0,0,1,0,1,11,1,1,53,9,1,3,19,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1676,16.81124288,9.059459,0,0,1989,7237794,2,0,6.4,286,9,12,18,2,6,1,11,10,1,3,0.178843009,1.855656379,0.00000425,219.5495338,0.004554781,0,0,0,0.220763734,8.405621441,31.56921401,0.14379085,0.05878057,0,0,0,0,1,0,0,1,0,1,15,2,2,48,16,1,3,10,26,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1677,14.45736497,1.075939,0,0,2000,2070806,1,0,5.5,90,8,17,2,0,1,1,1,4,3,3,0.139013125,13.43697456,0.00000361,1858.84144,0.00053797,0,0,0,0.92942072,14.45736497,83.6478648,0.045,0.160637389,0,0,0,0,1,0,0,0,1,1,12,3,3,33,12,1,3,4,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1678,17.03438642,8.383246,0,0,2015,24902723,34,1,7,38,8,6,17,1,8,1,6,26,3,3,0.14195322,2.03195593,0.0000042,240.3603568,0.00416042,0,0,0,4.055708254,0.501011365,4.532850402,0.018858561,0.448273327,0,0,0,0,1,0,0,1,0,1,6,2,2,24,3,2,4,26,26,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1679,15.95557684,10.990614,0,0,2014,770706,16,0,3,16,1,2,36,3,8,1,3,13,3,1,0.149117541,1.45174572,0.00000393,183.247269,0.005457107,0,0,0,1.455787638,0.997223552,1.455787638,0.007944389,0.997223552,0,0,0,0,0,0,0,1,0,1,16,3,3,33,3,4,7,13,47,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1680,11.00211651,14.838386,0,0,1999,248000000,44,1,5.8,195,7,14,16,1,11,93,13,10,2,3,0.135828599,0.741463156,0.00000275,134.718156,0.007422904,0,0,0,2.965282073,0.250048102,13.14159101,0.097548774,0.05642111,0,0,0,0,0,0,0,1,0,1,23,4,4,25,10,1,2,10,28,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1681,12.10071769,7.523517,0,0,1997,900000,5,0,6.4,7,8,1,0,0,2,1,3,3,4,3,0.13596312,1.60838577,0.00000303,265.4343707,0.00376741,0,0,0,0.664582801,2.420143537,0.930415921,0.003505258,1.728673955,0,0,0,0,0,0,0,0,1,1,13,2,3,36,5,1,1,3,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1682,16.58809934,3.859495,0,0,1995,81452156,2,0,6.6,69,12,22,6,1,3,1,5,10,4,4,0.130614955,4.297997366,0.00000417,516.9070047,0.001934584,0,0,0,0.518202511,8.294049671,17.87798663,0.034586466,0.240407237,0,0,0,0,1,0,0,1,0,1,17,3,3,45,15,1,1,10,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1683,16.21340592,7.715908,0,0,2001,13276953,4,0,5.6,2238,1,24,1,1,0,1,15,12,2,1,0.200165505,2.10129591,0.00000405,259.3343518,0.003856026,0,0,0,0.518409499,4.05335148,290.0501146,1.11844078,0.007244596,0,0,0,0,1,0,0,1,0,1,13,3,3,73,11,1,1,12,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,0,0.000308,0,0,1985,1878561,2,0,6.8,1940,3,29,0,0,2,1,0,12,4,1,0,0,0,6444805.195,0.000000155,0,0,0,6493.506494,0,6298701.299,0.977329975,0,0,0,0,0,1,0,0,1,0,1,18,3,3,76,0,0,2,12,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1685,14.58279675,0.334881,0,0,2014,4864560,2,0,7.3,718,2,27,7,0,0,1,3,6,3,1,0.175696346,43.54620521,0.0000036,6014.076642,0.000166277,0,0,0,5.972270747,7.291398373,2144.045198,0.356504469,0.020310302,0,0,0,0,1,0,0,0,1,1,15,3,4,16,0,1,1,6,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1686,17.90985514,11.131917,0,0,1997,159330280,37,0,5.9,159,11,14,61,4,27,1,3,50,4,4,0.144434316,1.608874297,0.00000449,179.3940792,0.00557432,0,0,0,3.323776129,0.484050139,14.28325418,0.079619429,0.112640598,0,0,0,0,1,0,0,1,0,1,10,2,2,46,10,1,9,50,92,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1687,14.91412318,6.09018,0,0,1948,9012000,5,0,5.8,135,8,26,2,0,7,1,8,15,2,3,0.112136265,2.448880522,0.00000393,319.8591831,0.003126376,0,0,0,0.820993797,2.982824636,22.16683251,0.069301848,0.110474987,0,0,0,0,1,0,0,1,0,1,9,2,2,16,15,1,3,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1688,0,1.437622,0,0,1993,1718328,5,0,7.2,328,8,19,11,0,3,1,7,4,3,3,0,0,0,1386.317126,0.000721336,0,0,0,3.477965696,0,228.1545497,0.164576016,0,0,0,0,0,1,0,0,1,0,1,4,1,1,43,0,1,3,4,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1689,17.52908265,12.929653,0,0,2009,91636986,9,0,6.6,275,3,20,54,5,23,1,3,46,4,1,0.166943644,1.35572723,0.00000434,155.3792666,0.006435865,0,0,0,0.696074365,1.94767585,21.26893893,0.136884022,0.063742119,0,0,0,0,0,0,0,1,0,1,15,4,4,56,9,1,3,46,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1690,0,0.326486,0,0,1972,457163,8,0,5,85,9,13,4,1,6,1,4,14,2,3,0,0,0,6040.075225,0.000165561,0,0,0,24.50334777,0,260.3480701,0.043103448,0,0,0,0,0,1,0,0,0,1,1,25,5,5,82,0,1,2,14,11,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1691,0,10.001517,0,0,2014,5240,10,0,5.5,431,9,4,4,0,5,1,5,5,3,3,0,0,0,201.3694523,0.004965997,0,0,0,0.999848323,0,43.09346272,0.214001986,0,0,0,0,0,0,0,0,1,0,1,14,3,3,77,0,1,1,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1692,15.76142085,12.61469,0,0,1996,60611975,13,1,6.9,51,4,5,7,1,4,1,13,17,4,2,0.160830825,1.249449717,0.00000396,158.2282244,0.006319985,0,0,0,1.030544548,1.212416988,4.042905533,0.025551102,0.309047468,0,0,0,0,0,0,0,1,0,1,5,1,1,96,9,1,2,17,12,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1693,16.81124288,0.69162,0,0,1981,2297493,1,0,6.3,26,7,31,0,0,1,1,0,15,4,3,0.171543295,24.30705139,0.00000428,2864.289639,0.000349127,0,0,0,1.445880686,16.81124288,37.59289783,0.013124685,0.646586265,0,0,0,0,1,0,0,1,0,1,17,3,3,68,12,1,0,15,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,15.42494867,5.147819,0,0,1996,42000000,0,0,4.9,287,3,31,9,0,5,1,5,16,6,1,0.17331403,2.996404627,0.00000387,387.7370203,0.002579068,0,0,0,0,,55.75176594,0.143787575,0.053745466,0,0,0,0,0,0,0,1,0,1,10,2,2,24,5,3,3,16,14,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1695,13.16518146,1.668794,0,0,2016,1013926,4,0,6.8,455,6,24,17,0,6,1,4,13,4,2,0.103662846,7.889039305,0.00000324,1208.058035,0.000827775,0,0,0,2.396940545,3.291295365,272.651987,0.225694444,0.028934465,0,0,0,0,1,0,0,0,1,1,12,3,3,58,0,1,1,13,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1696,17.34187111,228.032744,0,0,2017,224511319,31,0,7.4,3416,6,28,152,10,21,1,9,56,2,2,0.153467886,0.076049916,0.00000426,8.84522093,0.113055401,0,0,0,0.135945389,0.559415197,14.98030476,1.693604363,0.00507666,0,0,0,0,1,0,0,1,0,1,11,2,2,23,7,2,5,56,183,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1697,0,6.586401,0,0,1990,5000000,10,0,7.7,1355,2,21,7,0,7,1,4,52,2,1,0,0,0,302.1376925,0.003309749,0,0,0,1.518279862,0,205.7269213,0.680904523,0,0,0,0,0,1,0,0,0,1,1,6,1,3,29,6,2,3,52,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1698,0,5.860319,0,0,1992,21621000,5,0,7.1,2781,1,31,0,1,5,1,4,12,4,1,0,0,0,339.9132368,0.002941927,0,0,0,0.853195876,0,474.547546,1.396084337,0,0,0,0,0,1,0,0,1,0,1,15,2,2,75,16,2,3,12,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1699,17.72753358,10.563152,0,0,2011,120081841,20,0,5.7,147,12,22,1,0,2,1,1,15,3,4,0.142963981,1.678242781,0.00000438,190.3787809,0.005252686,0,0,0,1.89337425,0.886376679,13.91630074,0.073097961,0.120595467,0,0,0,0,0,0,0,1,0,1,15,4,4,66,4,1,4,15,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
1700,16.81124288,18.006896,0,0,2007,117760134,12,0,6.1,400,4,12,5,3,10,1,2,15,3,2,0.160107075,0.933600265,0.00000417,111.4572995,0.008972046,0,0,0,0.666411357,1.400936907,22.2137119,0.199302441,0.042028107,0,0,0,0,0,0,0,1,0,1,9,1,1,70,8,1,4,15,18,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1701,0,9.968395,0,0,1992,7286388,1,0,6.6,392,12,30,4,1,7,1,4,7,2,4,0,0,0,199.8315677,0.005004214,0,0,0,0.100317052,0,39.3242844,0.196787149,0,0,0,0,0,1,0,0,1,0,1,13,2,2,63,6,1,1,7,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1702,0,1.784682,0,0,2013,7424,3,0,6.2,594,9,25,4,0,0,1,0,7,2,3,0,0,0,1127.932035,0.000886578,0,0,0,1.680971736,0,332.8324038,0.295081967,0,0,0,0,0,1,0,0,0,1,1,24,5,5,144,0,1,1,7,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1703,0,2.083318,0,0,1988,64227,2,0,7.5,3948,1,1,11,1,6,1,0,8,4,1,0,0,0,954.2470233,0.001047947,0,0,0,0.960007066,0,1895.053948,1.985915493,0,0,0,0,0,1,0,0,1,0,1,14,3,3,52,0,1,3,8,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1704,15.1603645,0.749665,0,0,2010,3867000,10,3,6.4,564,10,19,2,0,2,190,2,13,1,4,0.147188005,20.22285221,0.00000375,2681.197602,0.000372968,0,0,0,13.33929155,1.51603645,752.3360434,0.280597015,0.026880079,0,0,0,0,0,0,0,1,0,1,12,3,3,125,8,1,2,13,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1705,17.5531802,10.174298,0,0,2011,89162162,11,0,7.3,2607,3,11,32,8,6,1,9,22,4,1,0.175531802,1.725247305,0.00000434,197.6549144,0.005059323,0,0,0,1.081155673,1.595743655,256.2338945,1.296369965,0.006733096,0,0,0,0,0,0,0,1,0,1,15,3,3,100,2,2,3,22,46,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1706,0,1.210627,0,0,1985,7218340,1,0,6.2,127,12,20,1,0,6,1,3,8,4,4,0,0,0,1639.646233,0.000609888,0,0,0,0.826018253,0,104.9043182,0.063979849,0,0,0,0,0,1,0,0,1,0,1,21,4,4,53,0,1,2,8,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1707,0,10.847383,0,0,1959,5800000,8,0,7,159,3,17,8,2,10,1,12,43,0,1,0,0,0,180.5965549,0.005537204,0,0,0,0.737505074,0,14.65791334,0.081163859,0,0,0,0,0,1,0,0,1,0,1,9,2,2,93,15,1,1,43,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1708,16.81124288,4.444724,0,0,2003,17432163,3,0,6.8,1016,1,17,1,0,10,1,11,16,4,1,0.166447949,3.782291742,0.00000419,450.6466543,0.002219033,0,0,0,0.674957545,5.603747627,228.585622,0.507239141,0.016546499,0,0,0,0,1,0,0,1,0,1,11,3,3,87,7,1,2,16,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1709,18.60300231,5.458387,0,0,2010,48668907,15,0,5.5,427,12,17,5,4,10,1,4,16,4,4,0.153743821,3.40815012,0.0000046,368.2406542,0.002715615,0,0,0,2.748064584,1.240200154,78.22823849,0.212437811,0.04356675,0,0,0,0,0,0,0,1,0,1,15,4,4,41,6,1,3,16,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1710,17.62217307,9.875573,0,0,2005,56070433,3,0,6.5,356,5,13,10,4,13,1,5,20,4,2,0.185496559,1.784420314,0.00000438,203.026194,0.004925473,0,0,0,0.303779841,5.87405769,36.04854118,0.17755611,0.049500486,0,0,0,0,1,0,0,1,0,1,19,3,3,48,14,1,1,20,27,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1711,16.52356083,7.390012,0,0,1986,42724017,19,0,7.4,1286,12,15,4,1,11,1,6,41,0,4,0.127104314,2.235931528,0.00000419,268.7411062,0.003721053,0,0,0,2.571037774,0.869661096,174.0186619,0.647532729,0.012848803,0,0,0,0,1,0,0,1,0,1,16,2,2,26,4,1,2,41,16,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1712,13.81551156,6.107378,0,0,2014,9318,6,0,7.1,1061,9,12,4,5,2,1,6,4,4,3,0.158798983,2.262101929,0.00000341,329.7650809,0.003032462,0,0,0,0.982418314,2.30258526,173.7243053,0.526812314,0.013021217,0,0,0,0,1,0,0,1,0,1,9,1,1,23,6,1,1,4,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1713,17.72753358,6.572049,0,0,2005,8342132,4,0,6.4,799,9,24,1,0,10,1,6,14,5,3,0.179065996,2.697413483,0.00000441,305.0798921,0.00327783,0,0,0,0.608638189,4.431883396,121.5754782,0.398503741,0.022187151,0,0,0,0,1,0,0,1,0,1,4,1,1,78,18,1,3,14,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1714,17.64415198,11.485473,0,0,2003,101191884,13,0,6.3,490,1,31,36,11,31,1,3,44,4,1,0.153427408,1.536214658,0.0000044,174.3942108,0.005734135,0,0,0,1.131864574,1.35724246,42.66258778,0.24463305,0.036008473,0,0,0,0,1,0,0,1,0,1,11,2,2,27,11,1,1,44,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1715,15.42494867,1.629796,0,0,1982,2091037,1,0,6.6,521,12,10,1,0,3,1,3,5,4,4,0.192811858,9.464343188,0.00000393,1216.10312,0.000822299,0,0,0,0.613573723,15.42494867,319.6719099,0.262865792,0.029606427,0,0,0,0,1,0,0,1,0,1,22,4,4,43,6,1,1,5,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1716,18.83939109,146.161786,0,0,2017,369907963,48,0,5.5,282,7,11,1,1,7,417,4,20,1,3,0.134567079,0.128894095,0.00000463,13.79977664,0.072464941,0,0,0,0.328403212,0.392487314,1.929368871,0.139811601,0.066806351,0,0,0,0,0,0,0,1,0,1,30,7,7,79,7,2,1,20,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1
1717,0,5.435993,0,0,2009,5101756,6,1,6.1,1337,3,20,4,1,6,1,9,7,4,1,0,0,0,369.5736915,0.00270582,0,0,0,1.103754181,0,245.9532233,0.665505226,0,0,0,0,0,0,0,0,0,0,1,10,2,2,68,8,1,1,7,11,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1718,18.60300231,10.246549,0,0,2014,242688965,21,0,6.9,823,1,30,15,3,9,450,7,16,3,1,0.182382376,1.815538315,0.00000459,196.5539812,0.005087661,0,0,0,2.04947051,0.885857253,80.31972521,0.408639523,0.022603891,0,0,0,0,0,0,0,1,0,1,7,1,1,126,6,2,3,16,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1719,15.02382921,2.906503,0,0,2011,1248748,1,0,6.4,471,4,1,32,0,3,1,2,80,4,2,0.13910953,5.169039635,0.00000371,691.896757,0.001445302,0,0,0,0.34405607,15.02382921,162.050409,0.234211835,0.031897727,0,0,0,0,1,0,0,0,0,1,15,4,4,17,8,1,2,80,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,15.30560374,3.779077,0,0,2012,2804874,2,0,6.1,327,9,14,4,0,3,1,1,4,4,3,0.098745831,4.050090469,0.00000378,532.4051349,0.001878269,0,0,0,0.529229756,7.65280187,86.52906517,0.162524851,0.046806128,0,0,0,0,0,0,0,0,1,1,6,1,1,49,0,1,1,4,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1721,16.6777115,5.773277,0,0,1985,85313124,7,0,7.1,4645,6,21,25,3,10,137,20,41,4,2,0.142544543,2.888777292,0.00000423,343.8255258,0.002908452,0,0,0,1.212482962,2.382530214,804.5690515,2.340050378,0.003590465,0,0,0,0,1,0,0,1,0,1,6,1,1,71,15,1,3,41,38,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1722,18.35880535,5.310558,0,0,2001,54744738,7,0,5.6,531,4,27,3,0,6,1,5,17,4,2,0.158265563,3.457038856,0.00000459,376.7965626,0.002653952,0,0,0,1.318128905,2.622686479,99.98949263,0.265367316,0.034574021,0,0,0,0,1,0,0,1,0,1,6,1,1,97,8,3,4,17,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,17.50439004,9.832342,0,0,2011,51070807,38,0,4.6,148,1,13,10,4,7,360,14,17,3,1,0.188219248,1.780286938,0.00000433,204.5290939,0.00488928,0,0,0,3.864796404,0.460641843,15.05236494,0.073595226,0.118272906,0,0,0,0,0,0,0,1,0,1,12,2,2,57,6,1,5,17,21,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1724,18.60300231,17.246484,0,0,2015,167977596,73,0,6.1,493,8,5,93,3,23,1,11,28,2,3,0.186030023,1.078654774,0.00000458,116.8354083,0.008559049,0,0,0,4.232746802,0.254835648,28.58553662,0.244665012,0.037734285,0,0,0,0,0,0,0,1,0,1,14,2,2,42,3,1,7,28,119,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1725,0,9.590695,0,0,1974,27634716,5,0,7.7,1358,11,24,1,2,6,1,6,20,6,4,0,0,0,205.8244997,0.004858508,0,0,0,0.521338652,0,141.5955778,0.687943262,0,0,0,0,0,1,0,0,1,0,1,28,5,5,28,10,1,3,20,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1726,17.62217307,7.288046,0,0,2003,124914842,9,0,7.9,3509,7,2,1,1,6,334,5,31,2,3,0.185496559,2.417955796,0.00000439,274.8336111,0.003638565,0,0,0,1.234898902,1.95801923,481.4733606,1.751872192,0.005021993,0,0,0,0,1,0,0,1,0,1,37,7,7,68,3,1,3,31,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1727,16.45456796,6.892056,0,0,1991,39673161,3,0,6.5,148,4,12,1,0,1,1,2,17,4,2,0.180819428,2.387468697,0.00000415,288.8833173,0.003461605,0,0,0,0.435283753,5.484855986,21.47399847,0.074334505,0.111179513,0,0,0,0,1,0,0,1,0,1,15,3,3,30,4,1,3,17,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1728,15.89495222,11.23915,0,0,2009,10848783,3,0,6,883,9,3,1,0,7,1,10,25,3,3,0.17277122,1.414248606,0.00000394,178.7501724,0.0055944,0,0,0,0.2669241,5.298317408,78.56466014,0.43952215,0.018001078,0,0,0,0,0,0,0,1,0,1,7,1,1,81,10,1,1,25,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,16.11809575,6.452069,0,0,2011,3665069,15,0,6.5,323,9,10,12,2,8,1,15,13,5,3,0.158020547,2.498128236,0.00000399,311.6829656,0.003208388,0,0,0,2.324835646,1.074539717,50.06146091,0.160616609,0.049901225,0,0,0,0,0,0,0,1,0,1,10,2,2,36,9,1,4,13,22,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
1730,15.46416938,1.891138,0,0,1998,13000000,2,0,4.5,38,8,22,6,1,11,1,11,21,5,3,0.094872205,8.177176587,0.00000387,1056.506717,0.000946516,0,0,0,1.057564281,7.732084688,20.09372135,0.019019019,0.406951826,0,0,0,0,1,0,0,0,1,1,6,2,2,20,0,1,2,21,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1731,15.20180517,10.067238,0,0,2017,1440000,3,0,7,49,1,19,3,0,1,1,5,10,3,1,0.168908946,1.510027395,0.00000374,200.3528674,0.004991194,0,0,0,0.297996332,5.06726839,4.867273427,0.024293505,0.310240922,0,0,0,0,1,0,0,0,1,1,11,2,2,37,8,2,4,10,4,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
1732,15.17648737,0.562097,0,0,2000,4900000,3,0,5.8,491,2,18,10,1,7,1,9,23,4,1,0.076263756,26.99976582,0.00000379,3558.10474,0.000281049,0,0,0,5.33715711,5.058829123,873.5147137,0.2455,0.030909343,0,0,0,0,1,0,0,0,0,1,7,2,2,36,4,1,1,23,18,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
1733,15.52025883,1.250293,0,0,2013,47000000,3,0,6,69,9,13,0,0,1,356,0,10,4,3,0.110858992,12.41329739,0.00000383,1610.022611,0.000621109,0,0,0,2.399437572,5.173419611,55.18706415,0.034277198,0.224931287,0,0,0,0,1,0,0,0,0,1,11,2,2,84,5,1,1,10,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
1734,17.03438642,6.710598,0,0,2010,34100000,9,1,5.5,345,4,9,4,0,4,1,9,38,4,2,0.162232252,2.538430468,0.00000422,299.5262121,0.003338606,0,0,0,1.341162144,1.892709603,51.41121551,0.171641791,0.049375033,0,0,0,0,0,0,0,0,1,1,47,5,6,28,0,1,3,38,8,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1735,17.50439004,13.043999,0,0,1990,244527583,27,0,5.5,46,5,25,0,5,19,65,20,54,4,2,0.148342288,1.341949661,0.00000442,152.5605759,0.006554773,0,0,0,2.069917362,0.648310742,3.526525876,0.023115578,0.380530218,0,0,0,0,0,0,0,1,0,1,27,6,6,63,16,1,3,54,24,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1736,17.9586453,8.863776,0,0,1993,920100000,34,0,4.8,296,6,11,85,9,24,314,12,27,4,2,0.141406656,2.026071654,0.00000452,224.8477398,0.004447454,0,0,0,3.835837007,0.52819545,33.39434571,0.148519819,0.060671099,0,0,0,0,0,0,0,1,0,1,13,2,2,55,8,1,2,27,118,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1737,15.42494867,5.957998,0,0,2016,23507567,2,0,5.8,195,4,1,8,0,1,245,1,10,4,2,0.127478915,2.588948279,0.0000038,338.3686936,0.002955356,0,0,0,0.335683228,7.712474335,32.72911471,0.09672619,0.079102301,0,0,0,0,0,0,0,1,0,1,16,4,4,33,0,1,1,10,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1738,14.50865824,2.812182,0,0,2004,120620,4,0,5.5,640,9,12,4,0,6,1,9,11,6,3,0.161207314,5.159217376,0.00000361,712.6139062,0.001403284,0,0,0,1.422383046,3.62716456,227.5812874,0.319361277,0.022669778,0,0,0,0,1,0,0,1,0,1,23,5,5,45,0,2,0,11,10,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1739,0,9.64078,0,0,1992,46434570,4,0,6.8,91,12,4,7,1,6,1,4,6,4,4,0,0,0,206.6222857,0.004839749,0,0,0,0.414904188,0,9.439070283,0.045682731,0,0,0,0,0,1,0,0,1,0,1,27,3,3,62,5,1,1,6,14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1740,17.45309674,6.456233,0,0,1997,122417389,5,0,6.2,244,12,19,0,1,8,1,5,24,4,4,0.178092824,2.703294126,0.00000438,309.313496,0.003232966,0,0,0,0.774445408,3.490619349,37.79293591,0.122183275,0.071529085,0,0,0,0,1,0,0,1,0,1,9,1,1,45,3,1,1,24,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
